user,default,balance,housing,loan
7123,no,2140,no,no
7124,no,5571,no,no
7125,no,103,yes,no
7126,no,2133,no,no
7127,no,8876,no,no
7128,no,22,yes,no
7129,no,3854,yes,no
7130,no,32,no,no
7131,no,337,yes,no
7132,no,228,no,no
7133,no,1125,yes,yes
7134,no,1612,yes,no
7135,no,1310,yes,yes
7136,yes,-210,no,yes
7137,no,0,yes,no
7138,no,975,yes,yes
7139,no,306,yes,no
7140,no,170,yes,no
7141,no,154,no,no
7142,no,1972,yes,no
7143,no,994,no,no
7144,no,380,no,no
7145,no,54,yes,no
7146,no,512,yes,no
7147,no,1027,yes,no
7148,no,1770,no,no
7149,no,13,yes,no
7150,no,438,yes,yes
7151,no,162,yes,no
7152,no,-183,no,no
7153,no,698,no,no
7154,no,165,yes,no
7155,no,3499,yes,no
7156,no,378,yes,yes
7157,no,855,yes,no
7158,no,32,yes,no
7159,no,0,no,no
7160,no,0,no,no
7161,no,2994,yes,no
7162,no,1238,yes,no
7163,no,1717,no,no
7164,no,224,yes,no
7165,no,1048,yes,yes
7166,no,592,yes,no
7167,no,396,no,no
7168,no,268,no,no
7169,no,0,yes,no
7170,no,5223,no,no
7171,no,1611,yes,yes
7172,no,780,no,no
7173,no,399,yes,no
7174,no,1649,yes,no
7175,no,974,no,no
7176,no,22,yes,no
7177,no,507,yes,no
7178,no,10787,yes,no
7179,no,-259,yes,no
7180,no,414,yes,no
7181,no,67,yes,no
7182,no,328,yes,no
7183,no,4,yes,no
7184,no,471,no,no
7185,no,3038,yes,no
7186,no,2276,no,no
7187,no,-848,yes,no
7188,no,2662,no,no
7189,no,2597,yes,no
7190,no,550,yes,no
7191,no,357,yes,no
7192,no,1153,yes,yes
7193,no,4912,no,no
7194,no,194,no,yes
7195,yes,0,no,no
7196,no,565,yes,yes
7197,no,649,no,no
7198,no,-45,yes,no
7199,no,1310,no,no
7200,no,2308,yes,no
7201,no,4,no,no
7202,no,1297,yes,no
7203,no,1808,yes,no
7204,no,2080,yes,no
7205,no,5034,yes,no
7206,no,322,yes,no
7207,no,679,yes,no
7208,no,1742,no,no
7209,no,154,no,no
7210,no,140,yes,no
7211,no,377,no,yes
7212,no,3644,no,no
7213,yes,-50,yes,no
7214,no,453,no,yes
7215,no,45,no,no
7216,no,46,yes,no
7217,no,2060,no,no
7218,no,1316,no,no
7219,no,-361,yes,no
7220,no,349,no,no
7221,no,-68,yes,yes
7222,no,-157,no,no
7223,no,320,yes,no
7224,no,86,no,no
7225,no,681,yes,no
7226,no,0,yes,no
7227,no,4567,yes,yes
7228,no,40,no,no
7229,no,706,yes,no
7230,no,420,yes,no
7231,no,0,yes,no
7232,no,65,no,no
7233,no,-27,yes,no
7234,no,114,yes,no
7235,no,678,no,no
7236,no,3105,yes,no
7237,no,281,yes,no
7238,no,1932,yes,no
7239,no,481,yes,no
7240,no,156,yes,no
7241,no,0,yes,yes
7242,no,557,yes,yes
7243,no,1467,yes,no
7244,no,428,no,yes
7245,no,994,yes,no
7246,no,769,no,yes
7247,no,108,yes,no
7248,no,19,no,no
7249,no,199,yes,no
7250,no,448,yes,no
7251,no,473,no,no
7252,no,726,yes,yes
7253,no,0,no,no
7254,no,536,yes,no
7255,no,2194,no,no
7256,no,1406,yes,no
7257,no,44,yes,no
7258,no,-6,no,yes
7259,no,1631,yes,no
7260,no,4054,yes,no
7261,no,75,no,no
7262,no,172,no,no
7263,no,356,yes,no
7264,no,1508,no,no
7265,no,49,no,yes
7266,no,544,no,no
7267,no,-383,yes,no
7268,no,606,yes,no
7269,no,-410,no,yes
7270,no,469,no,no
7271,no,2,no,no
7272,no,241,yes,no
7273,no,0,no,no
7274,no,322,yes,no
7275,no,2193,yes,yes
7276,yes,144,no,yes
7277,no,0,yes,no
7278,no,3428,yes,yes
7279,no,10,yes,yes
7280,no,1841,yes,no
7281,no,84,yes,no
7282,no,622,no,no
7283,no,309,no,yes
7284,no,154,yes,no
7285,no,1949,yes,no
7286,no,2605,no,no
7287,no,5163,no,no
7288,no,557,yes,no
7289,no,119,no,no
7290,no,0,yes,no
7291,no,356,no,no
7292,no,1395,yes,no
7293,no,20,yes,no
7294,no,84,no,no
7295,no,609,yes,no
7296,no,1856,yes,yes
7297,no,608,no,no
7298,no,0,no,yes
7299,no,1859,yes,no
7300,no,282,yes,no
7301,no,154,yes,no
7302,no,222,yes,no
7303,no,897,no,no
7304,no,131,yes,no
7305,no,0,no,no
7306,no,37,no,no
7307,no,1704,yes,no
7308,no,314,no,no
7309,no,399,yes,no
7310,no,300,no,no
7311,no,382,yes,no
7312,no,1301,yes,no
7313,no,0,no,no
7314,no,930,yes,no
7315,no,21,no,yes
7316,no,111,no,yes
7317,no,1199,no,yes
7318,no,1085,no,no
7319,no,230,no,yes
7320,no,558,yes,no
7321,no,127,yes,no
7322,no,4844,yes,no
7323,no,826,no,no
7324,no,30,no,no
7325,no,2708,no,no
7326,no,108,yes,yes
7327,no,577,no,no
7328,no,2764,yes,no
7329,no,2834,no,no
7330,no,-324,yes,no
7331,no,4,yes,no
7332,no,559,no,no
7333,no,271,yes,no
7334,no,5774,yes,no
7335,no,816,yes,no
7336,no,3,no,no
7337,no,274,yes,yes
7338,no,11265,no,no
7339,no,70,no,no
7340,no,405,yes,no
7341,no,22755,yes,no
7342,no,557,yes,no
7343,no,1554,yes,yes
7344,no,89,no,yes
7345,no,444,yes,no
7346,no,4951,no,no
7347,no,30,yes,no
7348,no,1,no,no
7349,no,0,no,no
7350,no,0,yes,no
7351,no,1093,yes,yes
7352,no,1561,no,no
7353,no,1861,no,no
7354,no,333,no,no
7355,no,342,yes,no
7356,no,388,yes,no
7357,no,1515,yes,no
7358,no,654,no,no
7359,no,-467,no,no
7360,no,398,yes,no
7361,no,0,no,no
7362,no,12848,yes,no
7363,no,5205,no,no
7364,no,-181,yes,no
7365,no,250,no,no
7366,no,110,yes,yes
7367,no,445,no,yes
7368,no,175,yes,no
7369,no,458,no,no
7370,no,5127,no,no
7371,no,928,no,no
7372,no,105,no,no
7373,no,18558,yes,no
7374,yes,375,no,no
7375,no,133,yes,no
7376,no,2278,yes,no
7377,no,443,no,no
7378,no,23592,no,no
7379,no,61,no,no
7380,no,192,no,no
7381,no,628,yes,no
7382,no,372,yes,no
7383,no,222,no,yes
7384,no,2469,no,no
7385,no,459,no,no
7386,no,254,yes,no
7387,no,563,no,no
7388,no,-29,yes,no
7389,no,494,no,no
7390,no,781,no,no
7391,no,2793,yes,no
7392,no,1134,no,no
7393,no,4568,no,no
7394,no,0,yes,no
7395,no,1189,no,no
7396,no,692,yes,no
7397,no,716,yes,yes
7398,no,520,no,yes
7399,no,2133,no,yes
7400,no,0,no,no
7401,no,70,no,no
7402,no,872,yes,no
7403,no,2458,yes,no
7404,no,-30,no,no
7405,no,409,yes,no
7406,no,60,no,yes
7407,no,667,no,no
7408,no,620,no,no
7409,no,-60,no,no
7410,no,237,yes,yes
7411,no,373,yes,no
7412,no,1221,no,yes
7413,no,0,yes,yes
7414,no,999,yes,no
7415,no,67,yes,no
7416,yes,-463,yes,no
7417,no,7934,yes,no
7418,no,816,no,no
7419,no,2557,no,no
7420,no,546,no,no
7421,no,78,no,no
7422,no,24450,no,no
7423,no,765,no,no
7424,no,91,yes,no
7425,no,703,yes,no
7426,no,589,yes,yes
7427,no,0,no,no
7428,no,1755,no,no
7429,no,269,yes,no
7430,no,432,yes,no
7431,no,4382,yes,no
7432,no,109,yes,no
7433,no,52,no,no
7434,no,922,no,yes
7435,no,1779,yes,no
7436,no,8,yes,no
7437,no,-271,yes,no
7438,no,0,no,no
7439,no,14,no,no
7440,no,215,yes,yes
7441,no,307,no,no
7442,no,265,yes,yes
7443,no,323,yes,yes
7444,no,800,yes,no
7445,no,392,yes,no
7446,no,406,yes,no
7447,no,104,yes,no
7448,no,1453,no,no
7449,no,1168,no,no
7450,no,766,yes,no
7451,no,1784,no,no
7452,no,3,yes,no
7453,no,1412,yes,no
7454,no,-312,yes,no
7455,no,167,yes,no
7456,no,1239,yes,no
7457,no,776,yes,no
7458,no,-13,no,no
7459,no,4519,no,no
7460,no,5769,no,no
7461,no,414,no,no
7462,no,958,no,no
7463,no,922,yes,no
7464,no,1585,yes,no
7465,no,910,yes,no
7466,no,3738,no,no
7467,no,1387,yes,no
7468,yes,-3,yes,no
7469,no,144,yes,no
7470,yes,103,yes,yes
7471,no,0,yes,no
7472,no,-547,yes,no
7473,no,9326,yes,no
7474,no,1281,no,no
7475,no,267,yes,no
7476,yes,0,no,yes
7477,no,512,no,no
7478,no,3531,yes,no
7479,no,4358,no,no
7480,no,222,yes,no
7481,no,22,no,no
7482,no,37,yes,no
7483,no,591,yes,no
7484,no,12,no,no
7485,no,131,yes,yes
7486,no,228,yes,no
7487,no,1794,yes,no
7488,yes,-34,no,no
7489,no,416,no,no
7490,no,1170,yes,yes
7491,no,0,yes,no
7492,no,466,no,no
7493,no,1463,yes,no
7494,no,6835,no,no
7495,yes,-397,yes,no
7496,no,5222,yes,no
7497,no,0,yes,no
7498,no,526,yes,no
7499,no,2422,yes,no
7500,no,430,yes,no
7501,no,20,yes,no
7502,no,-211,yes,no
7503,no,1337,no,no
7504,no,4798,yes,no
7505,no,1077,yes,no
7506,no,9713,yes,no
7507,no,5547,yes,no
7508,no,2433,no,no
7509,no,105,no,no
7510,no,275,no,no
7511,no,366,yes,no
7512,no,-315,yes,no
7513,yes,-55,yes,no
7514,no,0,no,no
7515,no,2993,no,no
7516,no,3715,yes,no
7517,no,-8,no,no
7518,no,1577,yes,no
7519,no,588,no,no
7520,no,0,no,no
7521,no,944,no,yes
7522,no,9,yes,yes
7523,no,144,yes,yes
7524,no,1222,yes,no
7525,no,0,no,no
7526,no,668,yes,no
7527,no,568,yes,no
7528,no,0,no,no
7529,no,-861,yes,yes
7530,no,877,yes,no
7531,no,1107,yes,no
7532,no,757,no,no
7533,no,30,no,no
7534,no,287,yes,no
7535,no,3079,no,no
7536,no,3238,yes,no
7537,no,1012,yes,yes
7538,no,203,yes,no
7539,no,2880,no,no
7540,no,486,no,no
7541,no,1708,no,no
7542,no,10635,yes,no
7543,no,1728,yes,no
7544,no,67,no,no
7545,no,387,yes,no
7546,no,56,yes,no
7547,no,18,no,no
7548,no,0,no,no
7549,no,174,no,no
7550,no,162,no,no
7551,no,-16,yes,yes
7552,no,113,yes,no
7553,no,2940,yes,no
7554,no,1954,yes,yes
7555,no,182,yes,no
7556,no,247,yes,no
7557,no,-58,yes,no
7558,no,1685,yes,no
7559,no,410,no,no
7560,no,-367,yes,no
7561,no,6835,no,no
7562,no,2398,no,no
7563,no,-312,yes,no
7564,no,2079,yes,yes
7565,no,573,yes,no
7566,no,399,yes,no
7567,no,57,no,no
7568,no,641,yes,no
7569,no,1575,no,no
7570,no,-475,yes,no
7571,no,128,yes,no
7572,no,305,yes,no
7573,no,-80,yes,no
7574,no,198,no,no
7575,no,1170,no,no
7576,no,683,no,no
7577,no,2312,no,no
7578,no,28,no,yes
7579,no,-15,no,no
7580,no,476,no,no
7581,no,0,no,no
7582,no,217,yes,no
7583,no,157,yes,no
7584,no,83,yes,no
7585,no,1871,yes,no
7586,no,11016,no,no
7587,no,4023,yes,no
7588,no,-57,yes,no
7589,no,91,no,yes
7590,no,506,no,no
7591,no,161,no,no
7592,no,633,no,no
7593,no,41,yes,no
7594,yes,-375,yes,yes
7595,no,-284,yes,no
7596,no,0,no,no
7597,no,0,no,no
7598,no,2413,no,no
7599,no,134,no,no
7600,no,127,yes,yes
7601,no,-253,yes,no
7602,no,659,no,no
7603,no,314,no,no
7604,no,6362,yes,yes
7605,no,33,no,no
7606,no,392,yes,no
7607,no,454,yes,no
7608,no,23,no,no
7609,no,2034,yes,no
7610,no,185,no,yes
7611,no,0,yes,no
7612,no,738,no,no
7613,no,0,yes,no
7614,no,862,no,no
7615,no,1256,yes,no
7616,no,371,yes,yes
7617,no,2503,no,no
7618,no,393,yes,no
7619,no,557,yes,yes
7620,no,61,yes,yes
7621,no,2991,no,no
7622,no,557,yes,no
7623,no,173,no,no
7624,no,80,no,no
7625,no,3611,yes,no
7626,no,-482,yes,no
7627,no,2982,no,no
7628,no,458,yes,no
7629,no,11,no,no
7630,no,0,yes,no
7631,no,328,yes,no
7632,no,111,yes,no
7633,no,2223,no,no
7634,no,37,no,yes
7635,yes,-15,no,yes
7636,no,9051,yes,no
7637,yes,284,yes,no
7638,no,183,yes,no
7639,no,109,no,yes
7640,no,934,yes,no
7641,no,93,no,yes
7642,no,811,yes,yes
7643,no,753,no,no
7644,no,538,yes,no
7645,no,1098,yes,no
7646,no,3086,yes,no
7647,no,2054,yes,no
7648,no,2501,yes,no
7649,no,209,yes,no
7650,no,972,yes,no
7651,no,3,no,no
7652,no,326,yes,no
7653,no,3323,yes,yes
7654,no,4121,yes,yes
7655,no,13849,yes,no
7656,no,630,yes,no
7657,no,624,yes,no
7658,no,7503,yes,no
7659,no,0,no,no
7660,no,2850,no,no
7661,no,672,no,no
7662,no,492,no,yes
7663,no,778,yes,no
7664,no,106,yes,no
7665,no,4929,yes,no
7666,no,0,no,no
7667,no,545,yes,no
7668,no,1728,yes,no
7669,no,1401,yes,no
7670,no,1943,yes,no
7671,no,11,yes,yes
7672,no,-170,yes,no
7673,no,239,no,no
7674,no,272,yes,no
7675,no,113,yes,no
7676,no,-120,yes,no
7677,no,-388,yes,yes
7678,no,51,yes,no
7679,no,1689,yes,no
7680,no,108,no,no
7681,no,25290,no,no
7682,no,1,yes,no
7683,no,-22,yes,no
7684,no,167,yes,yes
7685,no,1796,yes,yes
7686,no,677,yes,no
7687,no,593,yes,no
7688,no,316,no,no
7689,no,855,no,no
7690,no,3096,yes,no
7691,no,325,yes,no
7692,no,1023,yes,no
7693,no,991,yes,no
7694,no,876,yes,no
7695,no,1271,no,no
7696,no,165,no,no
7697,no,578,yes,no
7698,no,2595,yes,no
7699,no,8226,yes,no
7700,no,657,yes,no
7701,no,0,yes,no
7702,no,1875,no,no
7703,yes,254,yes,yes
7704,no,1252,yes,yes
7705,no,790,yes,no
7706,no,656,yes,no
7707,no,329,no,no
7708,no,83,no,no
7709,no,138,no,no
7710,no,0,yes,no
7711,no,39,no,no
7712,no,426,yes,no
7713,no,693,yes,no
7714,no,2854,yes,no
7715,no,787,yes,no
7716,no,102,no,no
7717,no,855,yes,no
7718,no,1675,no,no
7719,no,1996,no,yes
7720,no,473,yes,no
7721,no,1,no,no
7722,no,1064,no,no
7723,no,215,yes,no
7724,no,138,no,no
7725,no,221,no,no
7726,no,720,yes,no
7727,no,51,yes,no
7728,no,0,no,no
7729,no,606,yes,no
7730,no,6551,no,no
7731,yes,-294,yes,no
7732,no,64,no,no
7733,no,169,no,yes
7734,no,230,yes,no
7735,no,2485,no,no
7736,no,209,no,no
7737,no,71,no,no
7738,no,137,yes,yes
7739,no,2547,no,no
7740,no,1800,yes,no
7741,no,6512,no,no
7742,no,1476,no,no
7743,no,534,no,no
7744,no,1696,no,no
7745,no,219,yes,no
7746,no,557,no,no
7747,no,1277,no,no
7748,no,-30,yes,no
7749,no,175,no,yes
7750,no,1595,no,no
7751,no,723,no,no
7752,no,297,yes,yes
7753,no,310,no,no
7754,no,1012,yes,no
7755,yes,-103,no,yes
7756,no,621,no,no
7757,no,548,yes,no
7758,no,182,yes,no
7759,no,484,yes,no
7760,no,1342,yes,no
7761,no,0,yes,no
7762,no,66,yes,no
7763,no,21,yes,no
7764,no,608,yes,yes
7765,no,5345,yes,no
7766,no,461,no,no
7767,no,5801,yes,no
7768,no,0,yes,no
7769,no,78,no,no
7770,no,-1415,yes,yes
7771,no,30,yes,no
7772,no,100,yes,no
7773,no,1371,no,no
7774,no,62,yes,no
7775,no,1005,yes,no
7776,no,517,yes,no
7777,no,0,no,no
7778,no,382,no,no
7779,no,468,yes,no
7780,no,178,no,no
7781,no,211,yes,yes
7782,yes,57,yes,yes
7783,no,114,no,yes
7784,no,1222,yes,no
7785,no,1660,yes,no
7786,no,-9,yes,yes
7787,no,0,yes,no
7788,no,30,yes,no
7789,no,0,yes,no
7790,no,369,no,no
7791,no,1571,yes,no
7792,no,-187,yes,no
7793,no,0,yes,no
7794,no,-257,no,no
7795,no,2459,yes,yes
7796,no,1219,yes,no
7797,no,5784,no,no
7798,no,162,yes,no
7799,no,1909,no,no
7800,no,-195,no,no
7801,no,4,yes,no
7802,no,350,yes,no
7803,no,87,yes,no
7804,no,777,no,no
7805,no,3140,yes,no
7806,no,1510,yes,no
7807,no,756,yes,no
7808,no,1086,yes,no
7809,no,339,yes,no
7810,no,205,yes,no
7811,no,2717,yes,yes
7812,no,138,yes,no
7813,no,1943,yes,no
7814,no,744,no,no
7815,no,79,yes,no
7816,no,2400,no,no
7817,no,419,no,no
7818,no,414,yes,no
7819,no,27,no,no
7820,no,2823,yes,no
7821,no,4692,yes,no
7822,no,1261,yes,no
7823,no,0,yes,no
7824,no,0,no,no
7825,no,483,yes,yes
7826,no,7369,no,no
7827,no,804,yes,no
7828,no,2644,no,no
7829,no,175,no,no
7830,no,0,no,no
7831,no,272,no,no
7832,no,252,yes,no
7833,no,4053,yes,no
7834,no,2158,no,no
7835,no,299,yes,no
7836,no,2731,yes,no
7837,no,50,no,no
7838,no,36,no,no
7839,no,220,no,no
7840,no,5746,yes,no
7841,no,0,no,no
7842,no,238,yes,no
7843,no,76,no,yes
7844,no,679,yes,yes
7845,no,1390,yes,no
7846,no,418,yes,no
7847,no,2891,yes,no
7848,no,497,yes,no
7849,no,2933,yes,no
7850,no,948,yes,no
7851,no,0,yes,no
7852,no,0,yes,no
7853,no,687,no,no
7854,no,-230,no,no
7855,no,2575,no,no
7856,no,7649,no,no
7857,no,59,yes,yes
7858,no,23495,no,no
7859,no,365,yes,no
7860,no,97,no,yes
7861,no,5,no,yes
7862,no,739,yes,no
7863,no,-177,yes,no
7864,no,-454,yes,yes
7865,no,1267,yes,no
7866,no,1639,no,no
7867,no,900,yes,no
7868,no,-481,yes,yes
7869,no,528,no,no
7870,no,34,no,no
7871,no,223,yes,yes
7872,no,218,yes,no
7873,no,130,yes,no
7874,no,1156,yes,no
7875,no,314,no,no
7876,no,1374,yes,no
7877,no,22,no,no
7878,no,1129,no,yes
7879,no,130,yes,no
7880,yes,-202,yes,no
7881,no,293,yes,no
7882,no,275,no,no
7883,no,9224,no,no
7884,no,515,yes,yes
7885,no,760,no,no
7886,no,2302,no,no
7887,no,-389,yes,yes
7888,no,133,yes,no
7889,no,1580,no,no
7890,no,1020,yes,no
7891,no,298,yes,no
7892,no,13901,yes,no
7893,no,563,yes,yes
7894,no,-27,yes,no
7895,no,2113,no,no
7896,no,980,no,no
7897,no,352,no,yes
7898,no,96,yes,no
7899,no,3842,no,no
7900,no,3870,yes,no
7901,no,589,yes,no
7902,no,7426,no,no
7903,no,1,no,yes
7904,no,6101,no,no
7905,no,231,yes,no
7906,no,876,yes,no
7907,no,86,no,no
7908,no,363,yes,no
7909,no,8298,yes,yes
7910,no,0,no,yes
7911,no,93,yes,yes
7912,no,596,no,no
7913,no,168,no,no
7914,no,29,yes,no
7915,no,6,yes,no
7916,no,-934,yes,no
7917,no,297,yes,no
7918,no,533,no,no
7919,no,175,no,no
7920,no,-292,yes,no
7921,no,2,yes,yes
7922,no,39,no,no
7923,no,396,yes,no
7924,no,-338,yes,no
7925,no,2050,yes,no
7926,no,510,yes,no
7927,no,477,yes,yes
7928,no,4176,yes,no
7929,no,0,no,no
7930,no,0,yes,no
7931,no,297,yes,no
7932,no,167,no,yes
7933,yes,-353,yes,no
7934,no,1525,no,no
7935,no,211,yes,no
7936,no,416,no,no
7937,no,0,yes,yes
7938,no,1001,no,yes
7939,yes,75,yes,yes
7940,no,7602,no,no
7941,no,0,yes,no
7942,no,163,no,no
7943,no,673,yes,no
7944,no,-154,no,no
7945,no,3723,yes,no
7946,no,559,no,no
7947,no,13774,no,no
7948,no,403,yes,no
7949,no,1696,no,no
7950,no,722,no,no
7951,no,296,no,no
7952,no,257,no,no
7953,no,418,yes,no
7954,no,488,no,no
7955,no,900,yes,no
7956,no,2945,yes,no
7957,no,-327,yes,no
7958,no,115,no,no
7959,no,218,no,no
7960,no,286,yes,no
7961,no,293,yes,no
7962,no,201,yes,no
7963,no,4331,yes,no
7964,no,388,no,no
7965,no,483,yes,no
7966,no,502,yes,no
7967,no,306,yes,no
7968,no,-337,yes,yes
7969,no,950,yes,no
7970,no,2410,no,no
7971,no,-633,yes,no
7972,no,0,yes,no
7973,no,265,yes,no
7974,no,698,yes,no
7975,no,459,yes,no
7976,no,0,yes,no
7977,no,1307,yes,no
7978,no,8785,yes,no
7979,no,302,yes,no
7980,no,484,no,no
7981,no,7,yes,no
7982,no,1539,no,no
7983,no,3098,yes,no
7984,no,745,yes,yes
7985,no,2050,no,no
7986,no,2766,yes,yes
7987,no,4641,no,no
7988,no,1167,yes,yes
7989,no,322,yes,no
7990,no,750,yes,no
7991,no,1559,no,no
7992,no,0,no,no
7993,no,0,yes,yes
7994,no,46,no,no
7995,no,0,no,no
7996,no,1862,yes,no
7997,no,7831,yes,no
7998,no,21614,no,no
7999,no,2137,no,no
8000,no,3247,no,no
8001,no,14,yes,yes
8002,no,0,yes,no
8003,no,637,yes,no
8004,no,10655,no,no
8005,no,94,no,no
8006,no,997,no,yes
8007,no,2084,yes,no
8008,no,1734,yes,no
8009,no,805,yes,no
8010,no,317,yes,no
8011,no,369,yes,yes
8012,no,100,no,no
8013,no,-44,no,yes
8014,no,3296,yes,no
8015,no,-50,yes,no
8016,no,-411,yes,no
8017,no,922,no,no
8018,no,1128,yes,no
8019,no,5423,yes,no
8020,no,1537,no,no
8021,no,0,no,no
8022,no,519,yes,no
8023,no,186,yes,no
8024,no,83,no,no
8025,no,1365,yes,no
8026,no,1734,yes,no
8027,no,51,yes,no
8028,no,1567,no,no
8029,no,96,yes,no
8030,no,8982,yes,no
8031,no,-209,yes,no
8032,no,-6,yes,no
8033,no,355,no,no
8034,no,0,no,no
8035,no,0,no,no
8036,no,1310,no,no
8037,no,2520,yes,no
8038,no,1629,yes,no
8039,no,573,yes,yes
8040,no,1655,no,no
8041,no,26,yes,no
8042,no,186,yes,no
8043,no,13658,yes,no
8044,no,23,no,no
8045,no,87,no,no
8046,no,49,no,no
8047,no,3810,no,no
8048,no,56,yes,no
8049,no,384,no,no
8050,no,8,yes,no
8051,no,2671,no,no
8052,no,3240,no,no
8053,no,147,no,no
8054,no,63,no,no
8055,no,7863,no,no
8056,no,946,yes,no
8057,yes,237,yes,no
8058,no,0,no,no
8059,no,245,yes,no
8060,no,315,no,no
8061,no,1139,yes,no
8062,no,0,yes,no
8063,no,-102,no,no
8064,no,3984,no,no
8065,no,1988,yes,no
8066,no,125,yes,no
8067,no,505,yes,no
8068,no,834,yes,yes
8069,no,494,yes,no
8070,no,947,yes,no
8071,no,262,yes,no
8072,no,141,yes,no
8073,no,-236,yes,no
8074,no,2555,yes,no
8075,no,298,yes,no
8076,no,1179,no,no
8077,no,31,no,yes
8078,no,357,no,no
8079,no,1129,yes,no
8080,no,861,no,no
8081,yes,16,no,no
8082,no,895,yes,no
8083,no,504,yes,no
8084,no,2955,yes,no
8085,no,122,no,yes
8086,no,2204,no,no
8087,no,111,no,no
8088,no,1566,yes,no
8089,no,661,yes,no
8090,no,2485,yes,no
8091,no,3756,yes,no
8092,no,43,yes,no
8093,no,1529,no,no
8094,no,84,yes,no
8095,no,311,yes,yes
8096,no,408,no,no
8097,no,1866,no,yes
8098,no,42,yes,no
8099,no,260,no,no
8100,no,2994,yes,no
8101,no,0,no,no
8102,no,1133,yes,no
8103,no,2305,no,no
8104,no,143,no,no
8105,no,4721,no,no
8106,no,5366,yes,no
8107,no,71,no,no
8108,no,1437,yes,no
8109,no,1093,no,yes
8110,no,817,yes,yes
8111,no,196,no,no
8112,no,205,yes,no
8113,no,0,yes,no
8114,no,1002,yes,no
8115,no,2916,no,no
8116,no,4513,yes,no
8117,no,7,yes,no
8118,no,0,no,no
8119,no,253,no,no
8120,no,28,yes,no
8121,no,-65,no,no
8122,no,376,yes,no
8123,no,1018,no,no
8124,no,260,yes,no
8125,no,5539,no,no
8126,no,758,no,no
8127,no,262,no,no
8128,no,236,no,no
8129,no,396,yes,yes
8130,no,1857,no,yes
8131,no,4722,yes,no
8132,no,935,no,no
8133,no,4567,no,no
8134,no,220,yes,no
8135,no,8,yes,no
8136,no,109,yes,no
8137,no,0,yes,no
8138,no,456,yes,yes
8139,no,5553,yes,no
8140,no,137,yes,no
8141,no,299,no,no
8142,no,162,yes,no
8143,no,1533,no,yes
8144,no,301,yes,no
8145,no,1697,no,no
8146,no,441,yes,no
8147,no,898,yes,no
8148,no,945,no,no
8149,no,0,yes,no
8150,no,1830,no,no
8151,no,6138,yes,no
8152,no,442,yes,no
8153,no,0,no,no
8154,no,1556,no,yes
8155,no,83,yes,no
8156,no,430,yes,no
8157,no,-336,no,yes
8158,no,528,yes,no
8159,no,111,yes,no
8160,no,1556,yes,no
8161,no,408,yes,no
8162,no,1067,no,yes
8163,no,277,no,no
8164,no,257,yes,no
8165,no,0,yes,yes
8166,no,2549,no,no
8167,no,4612,yes,no
8168,no,433,no,no
8169,no,680,yes,no
8170,no,3851,no,no
8171,no,442,yes,yes
8172,no,642,yes,no
8173,no,487,yes,no
8174,no,171,yes,yes
8175,no,13711,yes,no
8176,no,187,no,yes
8177,no,101,yes,no
8178,no,343,no,no
8179,no,315,no,no
8180,no,205,yes,no
8181,no,106,yes,no
8182,no,477,no,no
8183,no,2875,no,no
8184,no,1000,no,no
8185,no,-825,yes,no
8186,no,534,yes,no
8187,no,452,no,no
8188,no,623,yes,no
8189,no,310,yes,no
8190,no,454,no,no
8191,no,2306,no,no
8192,no,-126,yes,yes
8193,no,399,no,no
8194,no,0,yes,no
8195,no,2109,no,no
8196,no,0,yes,yes
8197,no,-470,yes,no
8198,no,81,yes,no
8199,no,1104,yes,no
8200,no,457,yes,yes
8201,no,0,no,no
8202,no,941,yes,no
8203,no,-466,no,yes
8204,no,2600,yes,no
8205,no,3,no,no
8206,no,90,yes,yes
8207,no,2570,no,no
8208,no,181,yes,no
8209,no,66653,no,no
8210,no,556,yes,no
8211,no,110,no,no
8212,no,9,no,yes
8213,no,0,no,no
8214,yes,5249,yes,no
8215,no,2499,yes,no
8216,no,276,no,no
8217,no,3343,no,no
8218,no,9994,no,no
8219,no,613,yes,no
8220,no,925,yes,no
8221,no,393,no,no
8222,yes,339,yes,no
8223,no,1216,no,no
8224,no,1818,yes,yes
8225,no,2109,no,no
8226,no,46,no,no
8227,no,980,no,no
8228,no,3060,no,no
8229,no,46,no,no
8230,no,274,yes,no
8231,no,805,yes,no
8232,no,3151,no,no
8233,no,160,yes,no
8234,no,0,yes,no
8235,no,694,yes,no
8236,no,509,yes,no
8237,no,237,yes,no
8238,no,0,yes,no
8239,no,16,yes,no
8240,no,504,yes,no
8241,no,-274,yes,no
8242,no,0,yes,no
